series_id,url,event,tournament,status,error,attempts,has_performance,has_economy,first_seen,last_attempt
645481,https://www.vlr.gg/645481/furia-vs-evil-geniuses-vct-2026-americas-stage-1-w2,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
645482,https://www.vlr.gg/645482/g2-esports-vs-leviat-n-vct-2026-americas-stage-1-w2,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
645483,https://www.vlr.gg/645483/mibr-vs-loud-vct-2026-americas-stage-1-w2,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
645484,https://www.vlr.gg/645484/nrg-vs-kr-esports-vct-2026-americas-stage-1-w2,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
645485,https://www.vlr.gg/645485/100-thieves-vs-sentinels-vct-2026-americas-stage-1-w2,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
645486,https://www.vlr.gg/645486/leviat-n-vs-envy-vct-2026-americas-stage-1-w3,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
645487,https://www.vlr.gg/645487/g2-esports-vs-loud-vct-2026-americas-stage-1-w3,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
645488,https://www.vlr.gg/645488/furia-vs-kr-esports-vct-2026-americas-stage-1-w3,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
645489,https://www.vlr.gg/645489/nrg-vs-100-thieves-vct-2026-americas-stage-1-w3,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
645490,https://www.vlr.gg/645490/evil-geniuses-vs-sentinels-vct-2026-americas-stage-1-w3,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
645491,https://www.vlr.gg/645491/mibr-vs-cloud9-vct-2026-americas-stage-1-w3,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
645492,https://www.vlr.gg/645492/evil-geniuses-vs-nrg-vct-2026-americas-stage-1-w4,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
645493,https://www.vlr.gg/645493/leviat-n-vs-mibr-vct-2026-americas-stage-1-w4,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
645494,https://www.vlr.gg/645494/kr-esports-vs-100-thieves-vct-2026-americas-stage-1-w4,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
645495,https://www.vlr.gg/645495/furia-vs-sentinels-vct-2026-americas-stage-1-w4,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
645496,https://www.vlr.gg/645496/loud-vs-cloud9-vct-2026-americas-stage-1-w4,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
645497,https://www.vlr.gg/645497/g2-esports-vs-envy-vct-2026-americas-stage-1-w4,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
645498,https://www.vlr.gg/645498/kr-esports-vs-evil-geniuses-vct-2026-americas-stage-1-w5,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
