teamA,map,side,teamB,rndA,rndB,round,winCon,date,map_order,event,source_url
NAVI,Breeze,def,FNC,0,1,5,elim,2026-02-04 11:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Breeze,def,FNC,0,1,6,boom,2026-02-04 11:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Breeze,def,FNC,1,0,7,defus,2026-02-04 11:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Breeze,def,FNC,0,1,8,boom,2026-02-04 11:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Breeze,def,FNC,1,0,9,tim,2026-02-04 11:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Breeze,def,FNC,1,0,10,elim,2026-02-04 11:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Breeze,def,FNC,1,0,11,defus,2026-02-04 11:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Breeze,def,FNC,1,0,12,elim,2026-02-04 11:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Bind,atk,FNC,1,0,13,elim,2026-02-04 11:00:00,2,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Bind,atk,FNC,1,0,14,elim,2026-02-04 11:00:00,2,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Bind,atk,FNC,1,0,15,boom,2026-02-04 11:00:00,2,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Bind,atk,FNC,1,0,16,elim,2026-02-04 11:00:00,2,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Bind,atk,FNC,1,0,17,elim,2026-02-04 11:00:00,2,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Bind,atk,FNC,1,0,18,elim,2026-02-04 11:00:00,2,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Bind,atk,FNC,0,1,19,elim,2026-02-04 11:00:00,2,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Bind,atk,FNC,1,0,20,boom,2026-02-04 11:00:00,2,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Bind,atk,FNC,1,0,21,elim,2026-02-04 11:00:00,2,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Bind,atk,FNC,1,0,22,elim,2026-02-04 11:00:00,2,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Bind,atk,FNC,0,1,23,elim,2026-02-04 11:00:00,2,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Bind,atk,FNC,0,1,24,defus,2026-02-04 11:00:00,2,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Bind,atk,FNC,1,0,26,elim,2026-02-04 11:00:00,2,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Bind,atk,FNC,0,1,28,defus,2026-02-04 11:00:00,2,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Bind,atk,FNC,0,1,30,elim,2026-02-04 11:00:00,2,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Bind,atk,FNC,0,1,32,defus,2026-02-04 11:00:00,2,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Bind,def,FNC,0,1,1,elim,2026-02-04 11:00:00,2,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
